model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,similarity,mean_center,min_support,beta,fit_time_s
"UBCF[pearson,mc,k=120]",val,120,0.9377559699117071,0.7356293082437533,9596,0.0002926659653894603,0.005739499989431351,0.016133375000208616,7121536,0.04994054696789536,84,943,880,1.0,0.08397727272727273,0.1,0.10420116814089855,0.1620179264066872,0.067816091954023,0.23761784924703458,0.5227272727272727,1.0,0.49976724337322015,0.14400412573260696,0.07336392209936006,0.18916133894025922,0.0774644056065187,0.014285714285714285,0.1389890212383515,1.8334060517515536,1.824600138854334,0.14728629521642114,0.7030196381240567,0.7062774573050622,0.058009976962477464,0.013682331945270671,0.01290898274836407,0.0058088533315095985,0.9897136797454931,1.0,0.037578265016170787,0.010286320254506895,0.0,0.03757826501617079,0.0,0.0,0.0,affinity,ubcf,pearson,True,3,25.0,0.0002926659653894603
"UBCF[pearson,mc,k=200]",val,200,0.9377630470389207,0.7383837848460364,9596,0.00037754199001938105,0.37114062503678724,0.015313124982640147,7121536,0.1605231866825208,270,943,880,1.0,0.00011363636363636364,0.0,0.00337099931231621,0.00012626262626262626,0.0,0.0037455547914624554,0.0011363636363636363,0.0,0.03370999312316211,9.514194772635622e-05,0.0,0.0028223662751501503,2.104377104377104e-05,0.0,0.0006242591319104093,8.39767196802078,8.46565054921761,0.3106060434906493,0.7294504129049447,0.739607791839503,0.08821816125082022,0.8689226417391557,0.8754312908982749,0.03736171441845635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,rating,ubcf,pearson,True,3,25.0,0.00037754199001938105
"UBCF[pearson,mc,k=200]",val,200,0.9377630470389207,0.7383837848460364,9596,0.00037754199001938105,0.005516292003449053,0.016398417006712407,7121536,0.1248513674197384,210,943,880,1.0,0.07454545454545454,0.0,0.10022624112719745,0.1306908787108084,0.0,0.20327738564683265,0.475,0.0,0.49965858650850015,0.12414522824433678,0.0,0.1773773078676798,0.06608861360200646,0.0,0.13056225782313743,1.9350045644419505,1.90368517462814,0.21182196820841498,0.673401898740733,0.6687823150195793,0.061810213373861965,0.020501796953411686,0.01635930993456276,0.017565539873841258,0.9556733828207847,1.0,0.09680209088820249,0.03902439024390244,0.0,0.08010013928320833,0.005302226935312832,0.0,0.03676817928283026,score,ubcf,pearson,True,3,25.0,0.00037754199001938105
"UBCF[pearson,mc,k=200]",val,200,0.9377630470389207,0.7383837848460364,9596,0.00037754199001938105,0.005957166024018079,0.016273458022624254,7121536,0.04994054696789536,84,943,880,1.0,0.08340909090909092,0.1,0.10262633507005933,0.16321245148262487,0.06666666666666667,0.23785275148802365,0.525,1.0,0.49965858650850015,0.14380567452453932,0.07336392209936006,0.18831912796150918,0.07740478677792666,0.014285714285714285,0.13780493932496024,1.7900128384330551,1.7771109024624514,0.12284611882224022,0.706096140339225,0.7091750879122767,0.057521020042874245,0.011891686953493696,0.011124330755502676,0.004660010410344677,0.991728525980912,1.0,0.03410179750464616,0.008271474019088019,0.0,0.03410179750464616,0.0,0.0,0.0,affinity,ubcf,pearson,True,3,25.0,0.00037754199001938105
"UBCF[pearson,mc,k=300]",val,300,0.9386563235558951,0.7405024124115994,9596,0.0002524169976823032,0.3421785000246018,0.016066415992099792,7121536,0.16171224732461356,272,943,880,1.0,0.00011363636363636364,0.0,0.00337099931231621,0.00012626262626262626,0.0,0.0037455547914624554,0.0011363636363636363,0.0,0.03370999312316211,9.514194772635622e-05,0.0,0.0028223662751501503,2.104377104377104e-05,0.0,0.0006242591319104093,8.396810685753929,8.46565054921761,0.31075158650830786,0.7295305864540459,0.7371460638945291,0.08849975713066979,0.8688245458095374,0.8750743604997027,0.03739697043481538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,rating,ubcf,pearson,True,3,25.0,0.0002524169976823032
"UBCF[pearson,mc,k=300]",val,300,0.9386563235558951,0.7405024124115994,9596,0.0002524169976823032,0.0060827500419691205,0.016764833009801805,7121536,0.18906064209274673,318,943,880,1.0,0.07590909090909091,0.0,0.10313224623294123,0.1326478021511078,0.0,0.20530389205969524,0.4727272727272727,0.0,0.4995395542530298,0.1215917485540299,0.0,0.16913830528822157,0.06237581133042442,0.0,0.1170517938420756,2.0574840941758836,2.002626343133909,0.26802280930326383,0.6810092030834882,0.68254207406956,0.07052302837554315,0.029559615514423255,0.022367638310529445,0.025218710361194857,0.9071049840933193,1.0,0.1519246537978877,0.08218451749734888,0.0,0.12534749954084318,0.010710498409331921,0.0,0.05295737947075458,score,ubcf,pearson,True,3,25.0,0.0002524169976823032
"UBCF[pearson,mc,k=300]",val,300,0.9386563235558951,0.7405024124115994,9596,0.0002524169976823032,0.004425040970090777,0.015258083993103355,7121536,0.04994054696789536,84,943,880,1.0,0.08329545454545456,0.1,0.10210772592035296,0.16343551545568882,0.06666666666666667,0.23836154953187214,0.525,1.0,0.49965858650850015,0.14359082730975545,0.07336392209936006,0.187545941454345,0.07721334643916489,0.014285714285714285,0.13740986501940228,1.788984423064489,1.7762094367963346,0.12195424858847369,0.7060387049196628,0.7085905796650745,0.05758075003120952,0.011859892517141554,0.011124330755502676,0.0046415055500857606,0.991728525980912,1.0,0.03410179750464616,0.008271474019088019,0.0,0.03410179750464616,0.0,0.0,0.0,affinity,ubcf,pearson,True,3,25.0,0.0002524169976823032
"UBCF[pearson,raw,k=5]",val,5,1.055091623879853,0.8324107131716465,9596,0.0005167080089449883,0.750886833993718,0.01491637498838827,7121536,0.2877526753864447,484,943,880,0.44220572640509015,0.006590909090909092,0.0,0.026165064709107285,0.009136256900214409,0.0,0.044420069338224864,0.0625,0.0,0.24219911138630132,0.010230630191494014,0.0,0.04669406932131116,0.0043229429713804715,0.0,0.025631296813247214,7.020282395391108,7.121433951994677,0.9366775429694613,0.7313643317281774,0.7408392688573688,0.09074685913651599,0.6789482349987352,0.6900059488399762,0.12648414749415055,0.11007423117709439,0.1,0.1135898253000504,0.06988335100742313,0.1,0.08335256997892844,0.8200424178154825,0.8,0.1419877028230227,rating,ubcf,pearson,False,3,25.0,0.0005167080089449883
"UBCF[pearson,raw,k=5]",val,5,1.055091623879853,0.8324107131716465,9596,0.0005167080089449883,0.006251542014069855,0.014693624980282038,7121536,0.21105826397146255,355,943,880,1.0,0.05863636363636363,0.0,0.0868770765794893,0.10099395961647724,0.0,0.19203652613951092,0.4,0.0,0.49017653711970155,0.09263655231311405,0.0,0.15708548721521967,0.047342162054215625,0.0,0.11527287566589751,2.36807135748434,2.3452404650713143,0.26351497499318455,0.7030622453785738,0.7139018287065068,0.08396933376490992,0.051790613449677426,0.04818560380725758,0.02409567006516722,0.7423117709437964,0.8,0.17564488499705594,0.2388123011664899,0.2,0.1617298663124343,0.018875927889713682,0.0,0.04924060779490623,score,ubcf,pearson,False,3,25.0,0.0005167080089449883
"UBCF[pearson,raw,k=5]",val,5,1.055091623879853,0.8324107131716465,9596,0.0005167080089449883,0.00609770801384002,0.015464166994206607,7121536,0.24554102259215219,413,943,880,1.0,0.05113636363636364,0.0,0.08122262301604127,0.08714711680703824,0.0,0.1732364988453784,0.35909090909090907,0.0,0.48000672246818044,0.08090446704729636,0.0,0.14319553570579935,0.04017023516056254,0.0,0.10000793194414237,2.4457754424791993,2.427187109592823,0.26452203362401977,0.7163327128859225,0.7295229040041158,0.08277029574903479,0.05863108549612253,0.05502676977989292,0.025385012153820913,0.6957582184517498,0.7,0.17564873045790114,0.27624602332979853,0.3,0.15924420390811928,0.02799575821845175,0.0,0.058292329990348536,affinity,ubcf,pearson,False,3,25.0,0.0005167080089449883
"UBCF[pearson,raw,k=10]",val,10,1.0307249332695334,0.8123119813863235,9596,0.00034983298974111676,0.7422585829626769,0.01571245800005272,7121536,0.2205707491082045,371,943,880,0.7794273594909862,0.006022727272727273,0.0,0.02519727727527485,0.010213860085895659,0.0,0.0562869710086264,0.056818181818181816,0.0,0.23162651596911282,0.00616343315891542,0.0,0.028530447641276272,0.0016584345438512107,0.0,0.010038321673444688,7.256961278242657,7.400915949957861,1.049215825137049,0.728536888453505,0.7371460638945291,0.08809277296208998,0.7116003641219973,0.7289708506841166,0.1416506687126235,0.10349946977730647,0.1,0.1158301145884715,0.05121951219512195,0.0,0.07789765156878381,0.8452810180275716,0.9,0.1500053096378825,rating,ubcf,pearson,False,3,25.0,0.00034983298974111676
"UBCF[pearson,raw,k=10]",val,10,1.0307249332695334,0.8123119813863235,9596,0.00034983298974111676,0.008153709000907838,0.015852332988288254,7121536,0.15041617122473247,253,943,880,1.0,0.06693181818181818,0.0,0.09412621877849377,0.11391658207346544,0.0,0.19252046470314674,0.4340909090909091,0.0,0.49591880772315206,0.10565427888944086,0.0,0.16097571275324143,0.05371018826301564,0.0,0.11228635746246658,2.2026443546777346,2.186428468850081,0.22095918377147972,0.6942899508069886,0.7016384082396555,0.08013446722921069,0.03726364716250427,0.03396787626412849,0.016907546209055768,0.8446447507953341,0.9,0.14280499075233827,0.15217391304347827,0.1,0.13935338800957137,0.003181336161187699,0.0,0.017559604031816303,score,ubcf,pearson,False,3,25.0,0.00034983298974111676
"UBCF[pearson,raw,k=10]",val,10,1.0307249332695334,0.8123119813863235,9596,0.00034983298974111676,0.007357291993685067,0.016395917045883834,7121536,0.17063020214030916,287,943,880,1.0,0.055795454545454544,0.0,0.08737378793955188,0.08997800469856235,0.0,0.16901182368651257,0.3715909090909091,0.0,0.4835046646950577,0.08298313919713268,0.0,0.13686493860758842,0.039002462980141546,0.0,0.08486880656929628,2.3308153646510914,2.3083078465191598,0.23189647008121933,0.6972580532882469,0.7042668580787417,0.08227671806800886,0.047084910701161956,0.044259369422962526,0.019134732899198245,0.7591728525980913,0.8,0.16355315213169994,0.2342523860021209,0.2,0.15755445232719575,0.006574761399787911,0.0,0.026049855828081208,affinity,ubcf,pearson,False,3,25.0,0.00034983298974111676
"UBCF[pearson,raw,k=20]",val,20,1.0501313420184706,0.8203948137344522,9596,0.0002699160249903798,0.7784401249955408,0.01449583302019164,7121536,0.17776456599286564,299,943,880,0.8027571580063627,0.006931818181818182,0.0,0.02714549994638003,0.013929404642349305,0.0,0.07248053877553727,0.06477272727272727,0.0,0.24626436433091814,0.007520940020307908,0.0,0.03225149481812476,0.0020429054934263265,0.0,0.010453063142024401,7.376030844741184,7.593540630346892,1.0843761172507986,0.7188578219041921,0.7301444408128374,0.09560733930840866,0.72828979367051,0.7555026769779893,0.1459523885856292,0.09777306468716862,0.1,0.12000231524590231,0.04294803817603393,0.0,0.06717379662601729,0.8592788971367974,0.9,0.15035806396468077,rating,ubcf,pearson,False,3,25.0,0.0002699160249903798
"UBCF[pearson,raw,k=20]",val,20,1.0501313420184706,0.8203948137344522,9596,0.0002699160249903798,0.005542875034734607,0.01422141696093604,7121536,0.10225921521997622,172,943,880,1.0,0.07363636363636364,0.0,0.09953454609415886,0.1334820830001103,0.0,0.21548263241561202,0.46704545454545454,0.0,0.4991965309811287,0.11860365563479507,0.0,0.17384286233834625,0.06188349087530635,0.0,0.13061507504576747,2.0668944146394543,2.0447895026842966,0.18793686603992535,0.6878173144085943,0.6939475959548822,0.06924534741064842,0.027038013907542537,0.02462819750148721,0.0118166525906559,0.9199363732767762,1.0,0.10489705894324834,0.08006362672322376,0.0,0.10489705894324834,0.0,0.0,0.0,score,ubcf,pearson,False,3,25.0,0.0002699160249903798
"UBCF[pearson,raw,k=20]",val,20,1.0501313420184706,0.8203948137344522,9596,0.0002699160249903798,0.0057192909880541265,0.014528999978210777,7121536,0.10523186682520809,177,943,880,1.0,0.06443181818181819,0.0,0.09222762011731561,0.11274815213139723,0.0,0.19353526883213643,0.42045454545454547,0.0,0.4939126808157039,0.10170849520894303,0.0,0.15869702958736986,0.05115443336425479,0.0,0.11024219951258064,2.182637504716567,2.169175702989787,0.2060690137621618,0.6771575816521523,0.6837853620877056,0.07882272047043967,0.0346725898524019,0.03248066627007734,0.014275052154688253,0.8530222693531284,0.9,0.1330233386780723,0.14665959703075293,0.1,0.13237571878654175,0.00031813361611876995,0.0,0.005634342669709343,affinity,ubcf,pearson,False,3,25.0,0.0002699160249903798
"UBCF[pearson,raw,k=30]",val,30,1.0831964705037123,0.8398134255235616,9596,0.0002496669767424464,0.8123759579611942,0.014374749967828393,7121536,0.15933412604042807,268,943,880,0.809119830328738,0.005454545454545455,0.0,0.02417743901336126,0.01137286971921359,0.0,0.06250938241709306,0.05113636363636364,0.0,0.2204010813809821,0.006258025067623443,0.0,0.03044273123954154,0.0018056699005359722,0.0,0.011022164309181192,7.428032903381186,7.696922702211024,1.0972761219390612,0.7174165322847581,0.726457753849811,0.09263423390297318,0.7350252305254346,0.7742415229030339,0.14826516841932044,0.0975609756097561,0.1,0.12166742391601491,0.04411452810180276,0.0,0.06930681678164469,0.8583244962884412,0.9,0.15785233466290738,rating,ubcf,pearson,False,3,25.0,0.0002496669767424464
"UBCF[pearson,raw,k=30]",val,30,1.0831964705037123,0.8398134255235616,9596,0.0002496669767424464,0.007813000003807247,0.015427375037688762,7121536,0.0850178359096314,143,943,880,1.0,0.07727272727272727,0.0,0.103221458827704,0.14431274556110898,0.0,0.22588438855024623,0.48068181818181815,0.0,0.49991078943520767,0.12615622385655959,0.0,0.1772462900705843,0.06608229241822992,0.0,0.1287461855161244,1.999096397363668,1.9866126513230014,0.17697419227254996,0.6925954038882636,0.6935539060142637,0.06255395907783534,0.02263170876800975,0.020582986317668053,0.009794369929503053,0.9509013785790033,1.0,0.08201764237356425,0.049098621420996816,0.0,0.08201764237356428,0.0,0.0,0.0,score,ubcf,pearson,False,3,25.0,0.0002496669767424464
"UBCF[pearson,raw,k=30]",val,30,1.0831964705037123,0.8398134255235616,9596,0.0002496669767424464,0.006994916999246925,0.016276667010970414,7121536,0.08799048751486326,148,943,880,1.0,0.07011363636363636,0.0,0.09707900349529802,0.12041132629055915,0.0,0.19573447374858105,0.45,0.0,0.49777662657649,0.10971406610529363,0.0,0.1628104436510871,0.055756135977118114,0.0,0.11449730289697836,2.1059080217557398,2.097216188503114,0.19495527983334635,0.6789613896289678,0.684802070302726,0.07316641541103384,0.02905368023754986,0.027543129089827485,0.01198549200930058,0.8985153764581126,0.9,0.10775612123460021,0.1014846235418876,0.1,0.10775612123460021,0.0,0.0,0.0,affinity,ubcf,pearson,False,3,25.0,0.0002496669767424464
"UBCF[pearson,raw,k=50]",val,50,1.1751017453341324,0.9024392066500683,9596,0.0003248749999329448,0.7620587919955142,0.014485916995909065,7121536,0.14387633769322236,242,943,880,0.8154825026511134,0.006136363636363637,0.0,0.02494279316790025,0.012324585850030514,0.0,0.06433277396160217,0.05909090909090909,0.0,0.23592885858006113,0.006766169561815219,0.0,0.030373597091723693,0.0018435395622895623,0.0,0.010020174724546535,7.480253334512489,7.824182025636889,1.1232484775089298,0.7015399133609138,0.7136277478678192,0.0973390854669302,0.7426408812105606,0.7917906008328377,0.1516111575425149,0.10042417815482503,0.0,0.13065176453517596,0.05535524920466596,0.0,0.08351650352128522,0.8442205726405091,0.9,0.17829697464812425,rating,ubcf,pearson,False,3,25.0,0.0003248749999329448
"UBCF[pearson,raw,k=50]",val,50,1.1751017453341324,0.9024392066500683,9596,0.0003248749999329448,0.0058079580194316804,0.014717834012117237,7121536,0.0713436385255648,120,943,880,1.0,0.0828409090909091,0.1,0.10401987278010169,0.15801276649489945,0.07142857142857142,0.23266285600255085,0.5170454545454546,1.0,0.49999353600124075,0.13883145534361332,0.07336392209936006,0.18624883579462484,0.07404008605757118,0.014285714285714285,0.13945915212878776,1.9112547614484479,1.9058633358226935,0.1621952774748215,0.6981492986179008,0.7023066838534548,0.058689610381712415,0.017521068545398227,0.016180844735276624,0.007225044083118534,0.9804878048780488,1.0,0.04767387006751749,0.01951219512195122,0.0,0.0476738700675175,0.0,0.0,0.0,score,ubcf,pearson,False,3,25.0,0.0003248749999329448
"UBCF[pearson,raw,k=50]",val,50,1.1751017453341324,0.9024392066500683,9596,0.0003248749999329448,0.005726750008761883,0.015080791024956852,7121536,0.06420927467300833,108,943,880,1.0,0.07681818181818181,0.0,0.10032422359377553,0.13906858229167537,0.0,0.21622876864445553,0.48977272727272725,0.0,0.5001796657241577,0.12505842814606116,0.0,0.17343618539833874,0.06491827018054697,0.0,0.12246016995180647,2.007653465632655,2.008453637071362,0.1812868436706439,0.6819729152415728,0.6835967322800598,0.06791997272911036,0.022762986986360565,0.02147531231409875,0.009401161348848469,0.9464475079533405,1.0,0.07433783524619858,0.0535524920466596,0.0,0.07433783524619861,0.0,0.0,0.0,affinity,ubcf,pearson,False,3,25.0,0.0003248749999329448
"UBCF[pearson,raw,k=80]",val,80,1.2784869854090442,0.9841822977344791,9596,0.00024937500711530447,0.6596155419829302,0.014040541020222008,7121536,0.13317479191438764,224,943,880,0.8154825026511134,0.006136363636363637,0.0,0.024482438654298205,0.013465754738234975,0.0,0.07366631566738262,0.060227272727272727,0.0,0.23804272650546443,0.007090822906861465,0.0,0.032172039231362574,0.0019766940235690237,0.0,0.010971033215604711,7.53026193842615,7.867161238456632,1.14564529234356,0.6860668349538533,0.6989760779562544,0.09982758894259645,0.7506786282719409,0.7975014872099941,0.15346410705405952,0.11908801696712619,0.1,0.15494816506941161,0.02205726405090138,0.0,0.051734346204625144,0.8588547189819725,0.9,0.17583154906924334,rating,ubcf,pearson,False,3,25.0,0.00024937500711530447
"UBCF[pearson,raw,k=80]",val,80,1.2784869854090442,0.9841822977344791,9596,0.00024937500711530447,0.007955749984830618,0.016427542024757713,7121536,0.06302021403091558,106,943,880,1.0,0.0830681818181818,0.1,0.10207024232148393,0.16174104277927012,0.07417582417582418,0.23744432257885073,0.525,1.0,0.49965858650850015,0.14504174867106007,0.07336392209936006,0.19296403913462157,0.07929188837782587,0.014285714285714285,0.14701753827185177,1.8323950715590784,1.8248680298027764,0.1529351681114704,0.7083336943310334,0.7112655792793312,0.05602051436367627,0.013653250129480318,0.012849494348602022,0.005793078087038072,0.9931071049840933,1.0,0.030306225184309695,0.006892895015906682,0.0,0.030306225184309706,0.0,0.0,0.0,score,ubcf,pearson,False,3,25.0,0.00024937500711530447
"UBCF[pearson,raw,k=80]",val,80,1.2784869854090442,0.9841822977344791,9596,0.00024937500711530447,0.007721750007476658,0.015862083004321903,7121536,0.0558858501783591,94,943,880,1.0,0.0796590909090909,0.0,0.10355401072304753,0.15160824930401143,0.0,0.23193508510573477,0.49772727272727274,0.0,0.5002791650082571,0.1348016255872713,0.0,0.1808666571461077,0.0713840887259786,0.0,0.12857176416427718,1.9095431830763783,1.899168562817005,0.17445937482140755,0.6934146216129529,0.6976434060146834,0.06072333326681196,0.017428650193700036,0.016061867935752525,0.007849650007632953,0.9775185577942737,1.0,0.051344899969784905,0.022481442205726405,0.0,0.05134489996978492,0.0,0.0,0.0,affinity,ubcf,pearson,False,3,25.0,0.00024937500711530447
"UBCF[pearson,raw,k=120]",val,120,1.403242164258907,1.0904669309230408,9596,0.0002732080174610019,0.5780559999984689,0.013321290956810117,7121536,0.13317479191438764,224,943,880,0.8154825026511134,0.006136363636363637,0.0,0.025394803790772386,0.013196139568051622,0.0,0.07243726724507563,0.05795454545454545,0.0,0.23379034923801975,0.006917883867199432,0.0,0.031364208358593035,0.0018781715969215969,0.0,0.010041313419133537,7.56990352531635,7.948157980967542,1.1469216011762948,0.6831320183461392,0.6914055256455971,0.1000813191889481,0.7580399234662496,0.8058298631766807,0.15067859649344553,0.12799575821845174,0.1,0.16766446114750147,0.0005302226935312832,0.0,0.007266162791498898,0.871474019088017,0.9,0.1679230282973598,rating,ubcf,pearson,False,3,25.0,0.0002732080174610019
"UBCF[pearson,raw,k=120]",val,120,1.403242164258907,1.0904669309230408,9596,0.0002732080174610019,0.009078999981284142,0.01585270802024752,7121536,0.04994054696789536,84,943,880,1.0,0.0830681818181818,0.1,0.10295804677638294,0.16146399283442187,0.06904761904761905,0.2336665744021125,0.5204545454545455,1.0,0.4998655316131542,0.14689075111493263,0.07324038027163501,0.19513862349088146,0.08101682177500628,0.013194444444444444,0.14928642098163325,1.77344539579772,1.7625453008866614,0.13664797453441807,0.7172579857462121,0.7215298881633354,0.05420913497556347,0.010976524476984674,0.010172516359309934,0.004386411678168074,0.9992576882290561,1.0,0.008588269153280682,0.0007423117709437965,0.0,0.008588269153280686,0.0,0.0,0.0,score,ubcf,pearson,False,3,25.0,0.0002732080174610019
"UBCF[pearson,raw,k=120]",val,120,1.403242164258907,1.0904669309230408,9596,0.0002732080174610019,0.007943250006064773,0.015648792032152414,7121536,0.04994054696789536,84,943,880,1.0,0.08397727272727273,0.1,0.10420116814089855,0.1620179264066872,0.067816091954023,0.23761784924703458,0.5227272727272727,1.0,0.49976724337322015,0.14400412573260696,0.07336392209936006,0.18916133894025922,0.0774644056065187,0.014285714285714285,0.1389890212383515,1.8334060517515536,1.824600138854334,0.14728629521642114,0.7030196381240567,0.7062774573050622,0.058009976962477464,0.013682331945270671,0.01290898274836407,0.0058088533315095985,0.9897136797454931,1.0,0.037578265016170787,0.010286320254506895,0.0,0.03757826501617079,0.0,0.0,0.0,affinity,ubcf,pearson,False,3,25.0,0.0002732080174610019
"UBCF[pearson,raw,k=200]",val,200,1.5803503064943554,1.2591423983872616,9596,0.0004540000227279961,0.45318108302308246,0.011886540974956006,7121536,0.15933412604042807,268,943,880,0.8154825026511134,0.004090909090909091,0.0,0.019819226460980638,0.011276310495060494,0.0,0.07451560137348305,0.04090909090909091,0.0,0.19819226460980638,0.005538229260006911,0.0,0.031197427786995333,0.0017253186628186628,0.0,0.012092883750903755,7.8272636143221295,8.248658049073379,0.9437501624450882,0.6943262989090802,0.7030539317134159,0.09837721738993697,0.7956234706024478,0.8509815585960737,0.11910058964493316,0.07910922587486743,0.0,0.12380405272468323,0.0,0.0,0.0,0.9208907741251325,1.0,0.12380405272468323,rating,ubcf,pearson,False,3,25.0,0.0004540000227279961
"UBCF[pearson,raw,k=200]",val,200,1.5803503064943554,1.2591423983872616,9596,0.0004540000227279961,0.006014666985720396,0.014970125048421323,7121536,0.03804994054696789,64,943,880,1.0,0.07863636363636364,0.1,0.09913369717824064,0.15652351294408012,0.05555555555555555,0.23100692016542573,0.5056818181818182,1.0,0.5002520308025348,0.14192743361429674,0.06362078819895173,0.19300526895334477,0.07908175236635057,0.01,0.14893981295153158,1.678766962040912,1.6656400400503415,0.1017916062223085,0.7141889767815388,0.715024838022865,0.04931051081151088,0.007631043229709125,0.006960142772159429,0.002703326347697874,0.999575821845175,1.0,0.006502516966387974,0.00042417815482502654,0.0,0.0065025169663879764,0.0,0.0,0.0,score,ubcf,pearson,False,3,25.0,0.0004540000227279961
"UBCF[pearson,raw,k=200]",val,200,1.5803503064943554,1.2591423983872616,9596,0.0004540000227279961,0.005968457960989326,0.015172250044997782,7121536,0.04994054696789536,84,943,880,1.0,0.08340909090909092,0.1,0.10262633507005933,0.16321245148262487,0.06666666666666667,0.23785275148802365,0.525,1.0,0.49965858650850015,0.14380567452453932,0.07336392209936006,0.18831912796150918,0.07740478677792666,0.014285714285714285,0.13780493932496024,1.7900128384330551,1.7771109024624514,0.12284611882224022,0.706096140339225,0.7091750879122767,0.057521020042874245,0.011891686953493696,0.011124330755502676,0.004660010410344677,0.991728525980912,1.0,0.03410179750464616,0.008271474019088019,0.0,0.03410179750464616,0.0,0.0,0.0,affinity,ubcf,pearson,False,3,25.0,0.0004540000227279961
"UBCF[pearson,raw,k=300]",val,300,1.6644680909817333,1.342814922330373,9596,0.0004042079672217369,0.26265975000569597,0.012232250010129064,7121536,0.18014268727705113,303,943,880,0.8154825026511134,0.0018181818181818182,0.0,0.013368451012355495,0.0046754807692307694,0.0,0.04096917693822814,0.01818181818181818,0.0,0.13368451012355495,0.002498209163479789,0.0,0.01966072570481091,0.0007588834776334776,0.0,0.006616503867025586,8.16282708941509,8.365650549217609,0.5412377471133697,0.695420530639127,0.7003822495852248,0.10255565467938531,0.8393283299152211,0.8649018441403926,0.06575639043107646,0.024708377518557794,0.0,0.05145747119352325,0.0,0.0,0.0,0.9752916224814423,1.0,0.051457471193523244,rating,ubcf,pearson,False,3,25.0,0.0004042079672217369
"UBCF[pearson,raw,k=300]",val,300,1.6644680909817333,1.342814922330373,9596,0.0004042079672217369,0.005828541005030274,0.014669249998405576,7121536,0.19143876337693222,322,943,880,1.0,0.08022727272727273,0.1,0.10060089398055382,0.15760792844381333,0.05555555555555555,0.23728295311509018,0.5079545454545454,1.0,0.5002210184794076,0.13555538867168943,0.0670988121863399,0.18514293807298834,0.07236468783641403,0.01111111111111111,0.13880832586760122,1.777946092246091,1.7328304624398192,0.2471810102588806,0.7469005723347969,0.7524310168212168,0.054326203528750436,0.016520742400088825,0.010350981558596073,0.026186955040148615,0.9622481442205727,1.0,0.10565755049646647,0.027465535524920464,0.0,0.07499924012286367,0.010286320254506893,0.0,0.05927931198699125,score,ubcf,pearson,False,3,25.0,0.0004042079672217369
"UBCF[pearson,raw,k=300]",val,300,1.6644680909817333,1.342814922330373,9596,0.0004042079672217369,0.005756166996434331,0.014614916988648474,7121536,0.04994054696789536,84,943,880,1.0,0.08329545454545456,0.1,0.10210772592035296,0.16343551545568882,0.06666666666666667,0.23836154953187214,0.525,1.0,0.49965858650850015,0.14359082730975545,0.07336392209936006,0.187545941454345,0.07721334643916489,0.014285714285714285,0.13740986501940228,1.788984423064489,1.7762094367963346,0.12195424858847369,0.7060387049196628,0.7085905796650745,0.05758075003120952,0.011859892517141554,0.011124330755502676,0.0046415055500857606,0.991728525980912,1.0,0.03410179750464616,0.008271474019088019,0.0,0.03410179750464616,0.0,0.0,0.0,affinity,ubcf,pearson,False,3,25.0,0.0004042079672217369
