model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,similarity,mean_center,center_by,min_support,beta,fit_time_s
"IBCF[pearson,mc-item,k=80]",val,80,0.929935701402569,0.7314928443362547,9596,0.0024938329588621855,0.006182249984703958,0.016376874991692603,22653992,0.6718192627824019,1130,943,880,1.0,0.03034090909090909,0.0,0.06540238387969956,0.049422342485201186,0.0,0.14225029285082774,0.22613636363636364,0.0,0.41856635923526225,0.0434074797392303,0.0,0.10563150384179607,0.01970950988770929,0.0,0.07017436763202449,3.6524613964005703,3.3300788882934,1.100197618866286,0.7309714591824918,0.7452941839049975,0.09545002140402276,0.205418428030076,0.15484830458060678,0.15775472270444274,0.2236479321314952,0.2,0.1987825234468186,0.4336161187698834,0.5,0.21637912252710395,0.3427359490986215,0.3,0.30510125229528356,score,ibcf,pearson,True,item,3,25.0,0.0024938329588621855
"IBCF[pearson,mc-item,k=80]",val,80,0.929935701402569,0.7314928443362547,9596,0.0024938329588621855,0.0063462500111199915,0.016457707970403135,22653992,0.24673008323424495,415,943,880,0.9989395546129375,0.038181818181818185,0.0,0.06991861764502535,0.07219308407291553,0.0,0.16513326219046653,0.2897727272727273,0.0,0.45391478121657153,0.06320572843671962,0.0,0.13659590411977174,0.03236428217120181,0.0,0.1031722455979682,3.0292975514651994,3.027150676470014,0.28554675256235323,0.7300432759943591,0.7397563882360053,0.0864104506456672,0.11495985006147554,0.1134443783462225,0.03425646549452864,0.29756097560975614,0.3,0.18036407578642522,0.6219512195121951,0.6,0.17933472764465253,0.08048780487804878,0.1,0.10344888893468966,affinity,ibcf,pearson,True,item,3,25.0,0.0024938329588621855
"IBCF[pearson,mc-item,k=120]",val,120,0.9323179979463345,0.7347896212555433,9596,0.000697874987963587,1.344104333955329,0.017949083005078137,22653992,0.18192627824019025,306,943,880,0.7539766702014846,0.00125,0.0,0.011116561044914092,0.0018143488455988454,0.0,0.01925933061022814,0.0125,0.0,0.11116561044914092,0.0015621724139651615,0.0,0.014953801195812586,0.0005168425324675324,0.0,0.005580263459429296,8.109603760658908,8.507154299145494,0.9405934402616178,0.6971529320258971,0.7141650428245271,0.08906839811596831,0.8282991932161776,0.8797739440809043,0.12429061253298633,0.025026511134676566,0.0,0.08261499954558378,0.013149522799575823,0.0,0.04581122899466176,0.9618239660657476,1.0,0.10935859505540212,rating,ibcf,pearson,True,item,3,25.0,0.000697874987963587
"IBCF[pearson,mc-item,k=120]",val,120,0.9323179979463345,0.7347896212555433,9596,0.000697874987963587,0.005441917048301548,0.01636183401569724,22653992,0.638525564803805,1074,943,880,1.0,0.029431818181818184,0.0,0.06494695401849804,0.048770563212213104,0.0,0.14231949445746842,0.21931818181818183,0.0,0.41401993174045876,0.04314120143926389,0.0,0.10654030012697714,0.019786613119574428,0.0,0.0706088972356724,3.5909046583382813,3.329471246285069,0.9769783986955121,0.7307618584371068,0.7451942784632231,0.09626083160847501,0.19667211924427655,0.15330160618679356,0.13981181082541289,0.22799575821845175,0.2,0.19813598448330544,0.43287380699893946,0.4,0.20903405380649823,0.3391304347826087,0.3,0.29993999215221967,score,ibcf,pearson,True,item,3,25.0,0.000697874987963587
"IBCF[pearson,mc-item,k=120]",val,120,0.9323179979463345,0.7347896212555433,9596,0.000697874987963587,0.00895141699584201,0.014193833980243653,22653992,0.24435196195005945,411,943,880,0.9989395546129375,0.03954545454545454,0.0,0.06981055285481946,0.07374389007323055,0.0,0.16623222185550196,0.3,0.0,0.4585181652343005,0.06605290641115559,0.0,0.138271238492485,0.03371382672387137,0.0,0.10356892089749282,3.010074242287089,3.010448922634324,0.27953420592547845,0.7300660849121609,0.7394501139690758,0.08622377230239475,0.11274016943154197,0.1107674003569304,0.033573358855789825,0.30763520678685047,0.3,0.17637848499564054,0.6182396606574762,0.6,0.17728273936854758,0.07412513255567339,0.0,0.10204206510716997,affinity,ibcf,pearson,True,item,3,25.0,0.000697874987963587
"IBCF[pearson,mc-item,k=200]",val,200,0.9348455717939003,0.738357765884834,9596,0.0006821670103818178,0.9231472079991363,0.017848542018327862,22653992,0.18311533888228299,308,943,880,0.7720042417815483,0.0010227272727272728,0.0,0.010066872278329418,0.001737012987012987,0.0,0.019281440380364966,0.010227272727272727,0.0,0.10066872278329418,0.0014175797135129987,0.0,0.014657351185763336,0.0004941152597402597,0.0,0.005561907176832423,8.122472190696362,8.507154299145494,0.9245303446084938,0.6953752624127282,0.7121747669588814,0.0912991074518562,0.830074761084367,0.8792980368828079,0.12205862984769109,0.024178154825026513,0.0,0.08222450023854926,0.011983032873807,0.0,0.0434034023797442,0.9638388123011666,1.0,0.10775110651334929,rating,ibcf,pearson,True,item,3,25.0,0.0006821670103818178
"IBCF[pearson,mc-item,k=200]",val,200,0.9348455717939003,0.738357765884834,9596,0.0006821670103818178,0.006236458022613078,0.0158497910015285,22653992,0.5624256837098692,946,943,880,1.0,0.029772727272727277,0.0,0.06522870018758743,0.04932526610827404,0.0,0.1424594523524145,0.2215909090909091,0.0,0.41555337877489557,0.043178628817488116,0.0,0.10543314801852623,0.019697778343239655,0.0,0.06991497251642574,3.517099141333146,3.329471246285069,0.7873993408009736,0.7326157506655621,0.747305083274125,0.0947877888917868,0.18605094806088635,0.15466983938132067,0.11234810130170228,0.2273594909862142,0.2,0.19865290797701313,0.44156945917285256,0.4,0.200822293660399,0.33107104984093316,0.3,0.287051816711455,score,ibcf,pearson,True,item,3,25.0,0.0006821670103818178
"IBCF[pearson,mc-item,k=200]",val,200,0.9348455717939003,0.738357765884834,9596,0.0006821670103818178,0.00614774995483458,0.020496790995821357,22653992,0.24494649227110582,412,943,880,0.9989395546129375,0.04102272727272727,0.0,0.07303808243073441,0.07452621316925823,0.0,0.16630266868627777,0.30454545454545456,0.0,0.4604763549542154,0.06743959450906477,0.0,0.13950416590781659,0.034397203146831125,0.0,0.10413040447233343,3.000505688995469,3.002058354014415,0.27912904211556805,0.729380146462349,0.7394501139690758,0.08604206007244393,0.11165726606959575,0.1098750743604997,0.033589517901271904,0.3148462354188759,0.3,0.17549491044614593,0.612831389183457,0.6,0.17513943547551997,0.072322375397667,0.0,0.1015151354004446,affinity,ibcf,pearson,True,item,3,25.0,0.0006821670103818178
"IBCF[pearson,mc-item,k=300]",val,300,0.9371182448757835,0.7407679452389595,9596,0.0009692080202512443,0.7945403330377303,0.030843165994156152,22653992,0.18311533888228299,308,943,880,0.7709437963944857,0.0009090909090909091,0.0,0.009496585056102527,0.001682900432900433,0.0,0.01921924801171239,0.00909090909090909,0.0,0.09496585056102527,0.0013284907714917766,0.0,0.014425342349831229,0.0004751758658008658,0.0,0.005535085766331441,8.12742517819586,8.507154299145494,0.9218774534258785,0.6956325185044406,0.7148770323923394,0.0913201540350143,0.8306843437003804,0.8792980368828079,0.12174542552797334,0.02386002120890774,0.0,0.08199444289335914,0.011876988335100742,0.0,0.04331018976917199,0.9642629904559915,1.0,0.10749839666195289,rating,ibcf,pearson,True,item,3,25.0,0.0009692080202512443
"IBCF[pearson,mc-item,k=300]",val,300,0.9371182448757835,0.7407679452389595,9596,0.0009692080202512443,0.006549999990966171,0.016392750025261194,22653992,0.525564803804994,884,943,880,1.0,0.03,0.0,0.06581941717233278,0.04937828291636387,0.0,0.14243817436665096,0.2215909090909091,0.0,0.41555337877489557,0.04314624674144912,0.0,0.10530037306787442,0.01964086997383128,0.0,0.06990482867804433,3.490191144048549,3.3280529410057014,0.7185942902443055,0.7338285026751297,0.7473148269122118,0.09294569667314134,0.18215310156619138,0.15425342058298633,0.10199237725885098,0.2292682926829268,0.2,0.19880800605536594,0.4428419936373277,0.4,0.19922669890167044,0.32788971367974556,0.3,0.2831737414847613,score,ibcf,pearson,True,item,3,25.0,0.0009692080202512443
"IBCF[pearson,mc-item,k=300]",val,300,0.9371182448757835,0.7407679452389595,9596,0.0009692080202512443,0.007210457988549024,0.016017040994483978,22653992,0.24494649227110582,412,943,880,0.9989395546129375,0.04090909090909091,0.0,0.07271175757558103,0.07442299491694102,0.0,0.1662237513259252,0.30454545454545456,0.0,0.4604763549542154,0.06736071026317474,0.0,0.13937153671751898,0.03438169088131886,0.0,0.10407116052715444,2.999243595930106,3.002009815648374,0.2793752073949092,0.7294817490897643,0.7399332908800258,0.08593986006232873,0.111539614038253,0.10981558596073766,0.03359454948054383,0.31558854718981977,0.3,0.17564212903166077,0.6123011664899257,0.6,0.17496528763620156,0.07211028632025451,0.0,0.10145701049708188,affinity,ibcf,pearson,True,item,3,25.0,0.0009692080202512443
"IBCF[pearson,raw,k=5]",val,5,1.0706166947759048,0.8390122809750906,9596,0.0011362920049577951,1.2980194160481915,0.01766250003129244,22653992,0.66884661117717,1125,943,880,0.3138918345705196,0.0023863636363636366,0.0,0.015998742710968947,0.00249024897570141,0.0,0.02223291332090457,0.022727272727272728,0.0,0.14911744363790624,0.0034931568385469756,0.0,0.025167975823226035,0.001351911976911977,0.0,0.010956121133686712,6.749623582746512,6.925115001123755,0.6887012742223515,0.7426296976674973,0.7628918281765279,0.11216520282646507,0.6560207244210922,0.6835812016656753,0.09903279101271348,0.01230116648992577,0.0,0.039061528968372276,0.03732767762460234,0.0,0.0708311720485608,0.9503711558854719,1.0,0.08801521109271032,rating,ibcf,pearson,False,item,3,25.0,0.0011362920049577951
"IBCF[pearson,raw,k=5]",val,5,1.0706166947759048,0.8390122809750906,9596,0.0011362920049577951,0.006580374960321933,0.014719249971676618,22653992,0.2633769322235434,443,943,880,1.0,0.028181818181818183,0.0,0.05645067827284328,0.056200070102402064,0.0,0.1555662967671571,0.2340909090909091,0.0,0.423670070305229,0.04704738972011061,0.0,0.11369428272153119,0.022841751378581736,0.0,0.07946355567048537,3.2977193009730925,3.311731319749937,0.27419607581542776,0.7546576097904648,0.7639358347846765,0.08864435828580404,0.14878490369881586,0.14955383700178465,0.03392137949294722,0.17751855779427364,0.1,0.1592291456787564,0.6016967126193001,0.6,0.15336731805075637,0.2207847295864263,0.2,0.14977909884299187,score,ibcf,pearson,False,item,3,25.0,0.0011362920049577951
"IBCF[pearson,raw,k=5]",val,5,1.0706166947759048,0.8390122809750906,9596,0.0011362920049577951,0.006629375042393804,0.015042916988022625,22653992,0.33828775267538647,569,943,880,0.9989395546129375,0.024431818181818183,0.0,0.05186746816455192,0.04363502427419795,0.0,0.13112564131156765,0.20454545454545456,0.0,0.4035984586104606,0.03955257061961383,0.0,0.10941697756350277,0.01971275377785794,0.0,0.08423560662584446,3.32045103331067,3.3293126371692936,0.31545475469659356,0.7464175708571272,0.7606727396540198,0.09049218536639222,0.152776871818585,0.15181439619274242,0.040444674394639966,0.18589607635206787,0.2,0.15942578029276178,0.5653234358430541,0.6,0.16503257206672725,0.24878048780487805,0.2,0.16695123549372975,affinity,ibcf,pearson,False,item,3,25.0,0.0011362920049577951
"IBCF[pearson,raw,k=10]",val,10,1.0348621255782506,0.8175307962765713,9596,0.0008656249847263098,1.3304666250478476,0.017490916012320668,22653992,0.44887039239001186,755,943,880,0.3297985153764581,0.0009090909090909091,0.0,0.009496585056102527,0.001112720347170108,0.0,0.01798439944276432,0.00909090909090909,0.0,0.09496585056102527,0.0010073083453631868,0.0,0.01134335454944809,0.00030018939393939393,0.0,0.0037241087773863053,7.1847821455855705,7.297647568984789,0.46321253427447684,0.743760468052846,0.7631810166779471,0.11496843672224193,0.7186323597969446,0.7350981558596074,0.06566299008308885,0.0021208907741251328,0.0,0.016477425155578648,0.008271474019088017,0.0,0.0359210401864943,0.9896076352067869,1.0,0.04270765213616357,rating,ibcf,pearson,False,item,3,25.0,0.0008656249847263098
"IBCF[pearson,raw,k=10]",val,10,1.0348621255782506,0.8175307962765713,9596,0.0008656249847263098,0.006165041995700449,0.014405834022909403,22653992,0.23781212841854935,400,943,880,1.0,0.030227272727272728,0.0,0.057398617606469644,0.06238784463013538,0.0,0.16723817233859528,0.2556818181818182,0.0,0.43649184627518794,0.04922859630937169,0.0,0.11680184678973726,0.023686186374802447,0.0,0.08456296486751239,3.2113206086959787,3.2436692587701814,0.29862849115509055,0.7390076471936196,0.7475677858562515,0.090606190262596,0.13735638093519803,0.14015466983938132,0.03544025447496302,0.20996818663838812,0.2,0.18673157911462188,0.630965005302227,0.6,0.16354558064395613,0.15906680805938495,0.1,0.13170440262979996,score,ibcf,pearson,False,item,3,25.0,0.0008656249847263098
"IBCF[pearson,raw,k=10]",val,10,1.0348621255782506,0.8175307962765713,9596,0.0008656249847263098,0.006593333033379167,0.014971541007980704,22653992,0.31093935790725324,523,943,880,0.9989395546129375,0.02806818181818182,0.0,0.055798229765173436,0.05480459874844999,0.0,0.15358951462251869,0.2340909090909091,0.0,0.423670070305229,0.047951529740802974,0.0,0.12577106589299616,0.025150108654572942,0.0,0.10232429052316204,3.265068782945966,3.292148178987913,0.3368879210284453,0.7400403029597479,0.7543000646879925,0.09462694074397295,0.14527370026047468,0.14455681142177274,0.042411207428109436,0.2051961823966066,0.2,0.1774570870235383,0.5890774125132555,0.6,0.16733675490561656,0.2057264050901379,0.2,0.16352369018952204,affinity,ibcf,pearson,False,item,3,25.0,0.0008656249847263098
"IBCF[pearson,raw,k=20]",val,20,1.0510601408541906,0.8258793587883709,9596,0.0006212500156834722,1.3056121669942513,0.015553167031612247,22653992,0.30023781212841855,505,943,880,0.391304347826087,0.00022727272727272727,0.0,0.004764600392411637,0.0001472211998527788,0.0,0.0031402864433746273,0.0022727272727272726,0.0,0.047646003924116366,0.0001505777805781569,0.0,0.003156748990697103,2.525252525252525e-05,0.0,0.000529400043601293,7.3667578564616765,7.411665334789615,0.26712176017884137,0.7312840895271756,0.7555555555555555,0.1203981516630585,0.7443495167434927,0.7503866745984533,0.036694236948642676,0.00042417815482502654,0.0,0.0065025169663879764,0.0015906680805938495,0.0,0.014845774663161667,0.9979851537645811,1.0,0.01742962166585265,rating,ibcf,pearson,False,item,3,25.0,0.0006212500156834722
"IBCF[pearson,raw,k=20]",val,20,1.0510601408541906,0.8258793587883709,9596,0.0006212500156834722,0.006888875039294362,0.014904667041264474,22653992,0.21938168846611178,369,943,880,1.0,0.031818181818181815,0.0,0.06209364747690576,0.06451983128116405,0.0,0.16373566403438183,0.2534090909090909,0.0,0.4352104779291123,0.052412970988047536,0.0,0.11762699127204501,0.02528074591579056,0.0,0.08024169618250325,3.1094560843870154,3.1425369748546244,0.2887292231709593,0.7309600737122348,0.7412239176516908,0.08890674055413804,0.12422414320617872,0.12623438429506248,0.033109685466958604,0.24750795334040296,0.2,0.19907334075754965,0.651643690349947,0.7,0.17933278167054664,0.10084835630965004,0.1,0.10084210880179298,score,ibcf,pearson,False,item,3,25.0,0.0006212500156834722
"IBCF[pearson,raw,k=20]",val,20,1.0510601408541906,0.8258793587883709,9596,0.0006212500156834722,0.006691333022899926,0.01466745900688693,22653992,0.2794292508917955,470,943,880,0.9989395546129375,0.030113636363636363,0.0,0.058147243919082284,0.06162253352140851,0.0,0.15839985268049914,0.24772727272727274,0.0,0.43193805457132994,0.052504277309279326,0.0,0.12716541726382022,0.027091181264172336,0.0,0.09892636606586266,3.1741120488152763,3.1873724487734907,0.3275867936785768,0.7355260713942556,0.7435044329857465,0.08868195684063072,0.13324903181525416,0.13224271267102913,0.040258097554006105,0.23425238600212087,0.2,0.1870648465857898,0.6166489925768823,0.6,0.1743310259228187,0.14909862142099684,0.1,0.1411837046504283,affinity,ibcf,pearson,False,item,3,25.0,0.0006212500156834722
"IBCF[pearson,raw,k=30]",val,30,1.0865046920987314,0.8511638341748886,9596,0.0008546670433133841,1.3426559169893153,0.015663582948036492,22653992,0.2740784780023781,461,943,880,0.44750795334040294,0.00011363636363636364,0.0,0.0033709993123162106,8.741258741258741e-05,0.0,0.0025930763940893928,0.0011363636363636363,0.0,0.03370999312316211,7.229635022608151e-05,0.0,0.002144656332676815,1.1363636363636365e-05,0.0,0.0003370999312316211,7.414981168591349,7.45207962060717,0.2392379445752175,0.7300496524432205,0.7555555555555555,0.1210682898953433,0.7510161918213859,0.75639500297442,0.032658266745929074,0.00031813361611876995,0.0,0.005634342669709343,0.0006362672322375399,0.0,0.010283571693410891,0.9990455991516436,1.0,0.01339982251191512,rating,ibcf,pearson,False,item,3,25.0,0.0008546670433133841
"IBCF[pearson,raw,k=30]",val,30,1.0865046920987314,0.8511638341748886,9596,0.0008546670433133841,0.006310999975539744,0.014322458009701222,22653992,0.21105826397146255,355,943,880,1.0,0.03477272727272727,0.0,0.06215649215498841,0.07018825624745606,0.0,0.16663330032123652,0.28295454545454546,0.0,0.4506906824190632,0.05646240947095879,0.0,0.12116815115438206,0.026842792472628784,0.0,0.0849800356816219,3.052614706940728,3.0739972242671865,0.2742043593297288,0.7255446292841948,0.7330101113505592,0.08724236321302398,0.11721346999053106,0.11838191552647233,0.030805411265406053,0.2745493107104984,0.3,0.19965252048321183,0.648780487804878,0.7,0.1872136101881401,0.07667020148462356,0.1,0.08599822513759868,score,ibcf,pearson,False,item,3,25.0,0.0008546670433133841
"IBCF[pearson,raw,k=30]",val,30,1.0865046920987314,0.8511638341748886,9596,0.0008546670433133841,0.0063515420188196,0.01513583300402388,22653992,0.26634958382877527,448,943,880,0.9989395546129375,0.03306818181818182,0.0,0.06134365709001519,0.06645011231586274,0.0,0.16140956997378603,0.26931818181818185,0.0,0.4438578302823411,0.056931908250714064,0.0,0.1298837745021629,0.02901876850277148,0.0,0.09969265047458346,3.1256645058952683,3.1237996068801657,0.31554171186225655,0.7321904809243265,0.739601969365485,0.08772204182953215,0.1269276796432967,0.1246281975014872,0.038408263756932105,0.2541887592788971,0.2,0.18654574412347796,0.622693531283139,0.6,0.1725122181910678,0.12311770943796395,0.1,0.12215350899729753,affinity,ibcf,pearson,False,item,3,25.0,0.0008546670433133841
"IBCF[pearson,raw,k=50]",val,50,1.1623293450293661,0.9091469576569913,9596,0.0006074169650673866,1.3579312919755466,0.014870624989271164,22653992,0.2657550535077289,447,943,880,0.5355249204665959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4335947402725875,7.484272430095906,0.24464873920027874,0.721501221465396,0.7501635402862381,0.12911398741894384,0.7532769402649411,0.7607376561570495,0.03347716109928381,0.0006362672322375399,0.0,0.007955438502238956,0.0009544008483563096,0.0,0.012582679398503308,0.9984093319194062,1.0,0.01685500794616533,rating,ibcf,pearson,False,item,3,25.0,0.0006074169650673866
"IBCF[pearson,raw,k=50]",val,50,1.1623293450293661,0.9091469576569913,9596,0.0006074169650673866,0.0058908750070258975,0.014197624986991286,22653992,0.2074910820451843,349,943,880,1.0,0.03852272727272727,0.0,0.06681507552883002,0.07601733093002565,0.0,0.17245522755409085,0.3,0.0,0.4585181652343005,0.06117604621945619,0.0,0.12517722030137568,0.02904856386999244,0.0,0.0869664005965984,2.9933275971484137,3.012275652699359,0.25366379190678134,0.7233779974220744,0.7329792678442782,0.08513240865391832,0.11014261444893113,0.11035098155859609,0.028048378021346597,0.30466595970307525,0.3,0.19308499436833296,0.6362672322375398,0.6,0.18964616918821903,0.05906680805938495,0.0,0.07927470306981332,score,ibcf,pearson,False,item,3,25.0,0.0006074169650673866
"IBCF[pearson,raw,k=50]",val,50,1.1623293450293661,0.9091469576569913,9596,0.0006074169650673866,0.006611082993913442,0.01447283400921151,22653992,0.25089179548156954,422,943,880,0.9989395546129375,0.03556818181818182,0.0,0.06606712128935076,0.0697299815606296,0.0,0.16449111709691278,0.2784090909090909,0.0,0.44847075858432756,0.060305287570197076,0.0,0.13441832226245706,0.031071211691747407,0.0,0.10236750188055134,3.0691937790123953,3.0795999310383357,0.29963242242251775,0.7321154493682239,0.7411051828193114,0.08809292701933255,0.11987133346749239,0.1182034503271862,0.036058767291656774,0.2795334040296925,0.3,0.1865856892271954,0.6251325556733828,0.6,0.17974491961065134,0.09533404029692472,0.1,0.10845111893769994,affinity,ibcf,pearson,False,item,3,25.0,0.0006074169650673866
"IBCF[pearson,raw,k=80]",val,80,1.2464547077782229,0.981034956655332,9596,0.0007827499648556113,1.2936383330379613,0.01363579201279208,22653992,0.26634958382877527,448,943,880,0.5906680805938495,0.00011363636363636364,0.0,0.0033709993123162106,8.741258741258741e-05,0.0,0.0025930763940893928,0.0011363636363636363,0.0,0.03370999312316211,7.889911583724692e-05,0.0,0.002340526014021504,1.4204545454545455e-05,0.0,0.0004213749140395263,7.449146844094306,7.503536937890145,0.25405827323351055,0.7172893349138241,0.7463508097250423,0.12974023944112695,0.7549869636502536,0.7631766805472933,0.034713046274795684,0.0009544008483563097,0.0,0.009727772269620414,0.0012725344644750796,0.0,0.014515273405658205,0.9977730646871685,1.0,0.020743183359464047,rating,ibcf,pearson,False,item,3,25.0,0.0007827499648556113
"IBCF[pearson,raw,k=80]",val,80,1.2464547077782229,0.981034956655332,9596,0.0007827499648556113,0.0064660420175641775,0.01330283295828849,22653992,0.20214030915576695,340,943,880,1.0,0.04079545454545455,0.0,0.07079463788255229,0.07774900714156846,0.0,0.17361830733559258,0.3090909090909091,0.0,0.4623815197100399,0.06422169946483834,0.0,0.12810085498777837,0.030691974664444902,0.0,0.08833429323910304,2.9567396187198787,2.9634537970504313,0.23591409062696844,0.7195337823678802,0.7286097097316766,0.08564937639328056,0.10591635161366228,0.10541344437834621,0.02611921827849689,0.3261930010604454,0.3,0.18252485179308628,0.6203605514316013,0.6,0.1802012245508668,0.05344644750795334,0.0,0.07796713231511619,score,ibcf,pearson,False,item,3,25.0,0.0007827499648556113
"IBCF[pearson,raw,k=80]",val,80,1.2464547077782229,0.981034956655332,9596,0.0007827499648556113,0.00678387499647215,0.014814957976341248,22653992,0.24673008323424495,415,943,880,0.9989395546129375,0.038181818181818185,0.0,0.06991861764502535,0.07219308407291553,0.0,0.16513326219046653,0.2897727272727273,0.0,0.45391478121657153,0.06320572843671962,0.0,0.13659590411977174,0.03236428217120181,0.0,0.1031722455979682,3.0292975514651994,3.027150676470014,0.28554675256235323,0.7300432759943591,0.7397563882360053,0.0864104506456672,0.11495985006147554,0.1134443783462225,0.03425646549452864,0.29756097560975614,0.3,0.18036407578642522,0.6219512195121951,0.6,0.17933472764465253,0.08048780487804878,0.1,0.10344888893468966,affinity,ibcf,pearson,False,item,3,25.0,0.0007827499648556113
"IBCF[pearson,raw,k=120]",val,120,1.365169095092073,1.087961873337777,9596,0.0006126670050434768,1.4463422079570591,0.013136041001416743,22653992,0.2657550535077289,447,943,880,0.6373276776246023,0.00011363636363636364,0.0,0.0033709993123162106,8.741258741258741e-05,0.0,0.0025930763940893928,0.0011363636363636363,0.0,0.03370999312316211,0.00010771405041994408,0.0,0.0031953151110533417,2.840909090909091e-05,0.0,0.0008427498280790527,7.459710390207742,7.509426306795502,0.26062594774112763,0.722564875426086,0.7501635402862381,0.12688177213220686,0.7561401428100101,0.7638905413444378,0.03536040260405823,0.0010604453870625664,0.0,0.010248481561856506,0.0012725344644750796,0.0,0.014515273405658205,0.9976670201484623,1.0,0.020985978645509593,rating,ibcf,pearson,False,item,3,25.0,0.0006126670050434768
"IBCF[pearson,raw,k=120]",val,120,1.365169095092073,1.087961873337777,9596,0.0006126670050434768,0.005345291981939226,0.013484957977198064,22653992,0.20214030915576695,340,943,880,1.0,0.04159090909090908,0.0,0.0716915140189918,0.07808205977792991,0.0,0.17324005237042392,0.31136363636363634,0.0,0.46331442285055907,0.06614173828030927,0.0,0.130096435684667,0.03165505411971185,0.0,0.08908491079235648,2.9366642300704515,2.9423593800810663,0.2283101488336696,0.719396738958042,0.7298218929511164,0.08605312889492672,0.1037360355239742,0.10255800118976799,0.02536561869132836,0.3412513255567339,0.3,0.17589722509468914,0.6065747613997879,0.6,0.17172546499679822,0.05217391304347826,0.0,0.0777404050118225,score,ibcf,pearson,False,item,3,25.0,0.0006126670050434768
"IBCF[pearson,raw,k=120]",val,120,1.365169095092073,1.087961873337777,9596,0.0006126670050434768,0.005414000013843179,0.014018499990925193,22653992,0.24435196195005945,411,943,880,0.9989395546129375,0.03954545454545454,0.0,0.06981055285481946,0.07374389007323055,0.0,0.16623222185550196,0.3,0.0,0.4585181652343005,0.06605290641115559,0.0,0.138271238492485,0.03371382672387137,0.0,0.10356892089749282,3.010074242287089,3.010448922634324,0.27953420592547845,0.7300660849121609,0.7394501139690758,0.08622377230239475,0.11274016943154197,0.1107674003569304,0.033573358855789825,0.30763520678685047,0.3,0.17637848499564054,0.6182396606574762,0.6,0.17728273936854758,0.07412513255567339,0.0,0.10204206510716997,affinity,ibcf,pearson,False,item,3,25.0,0.0006126670050434768
"IBCF[pearson,raw,k=200]",val,200,1.5409862180506215,1.2622155382310825,9596,0.0008399580256082118,0.8556813330505975,0.012172041984740645,22653992,0.26634958382877527,448,943,880,0.689289501590668,0.00011363636363636364,0.0,0.0033709993123162106,8.741258741258741e-05,0.0,0.0025930763940893928,0.0011363636363636363,0.0,0.03370999312316211,0.00010771405041994408,0.0,0.0031953151110533417,2.840909090909091e-05,0.0,0.0008427498280790527,7.475042279421119,7.523951009568168,0.2675601591070241,0.7214509352767221,0.7463508097250423,0.1268530826428244,0.7578027268775908,0.7650208209399167,0.03602209243155514,0.0010604453870625664,0.0,0.010248481561856506,0.0012725344644750796,0.0,0.014515273405658205,0.9976670201484623,1.0,0.020985978645509593,rating,ibcf,pearson,False,item,3,25.0,0.0008399580256082118
"IBCF[pearson,raw,k=200]",val,200,1.5409862180506215,1.2622155382310825,9596,0.0008399580256082118,0.006041834014467895,0.014293333981186152,22653992,0.20154577883472058,339,943,880,1.0,0.04170454545454546,0.0,0.07138674476803003,0.07829577922570077,0.0,0.17310864576020987,0.31477272727272726,0.0,0.4646894011362748,0.06664171845490681,0.0,0.13031866460925332,0.03190711125569756,0.0,0.08925842516829222,2.9278364969717843,2.9362084440670637,0.22758352577685975,0.7193490050623045,0.7304368406940727,0.08713613970369537,0.102835508581659,0.10172516359309935,0.0253130073872739,0.34867444326617175,0.3,0.17227047271272375,0.5988335100742311,0.6,0.1657150653000212,0.05249204665959703,0.0,0.0780035091645567,score,ibcf,pearson,False,item,3,25.0,0.0008399580256082118
"IBCF[pearson,raw,k=200]",val,200,1.5409862180506215,1.2622155382310825,9596,0.0008399580256082118,0.0072090839967131615,0.014672458986751735,22653992,0.24494649227110582,412,943,880,0.9989395546129375,0.04102272727272727,0.0,0.07303808243073441,0.07452621316925823,0.0,0.16630266868627777,0.30454545454545456,0.0,0.4604763549542154,0.06743959450906477,0.0,0.13950416590781659,0.034397203146831125,0.0,0.10413040447233343,3.000505688995469,3.002058354014415,0.27912904211556805,0.729380146462349,0.7394501139690758,0.08604206007244393,0.11165726606959575,0.1098750743604997,0.033589517901271904,0.3148462354188759,0.3,0.17549491044614593,0.612831389183457,0.6,0.17513943547551997,0.072322375397667,0.0,0.1015151354004446,affinity,ibcf,pearson,False,item,3,25.0,0.0008399580256082118
