model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,lam,similarity,weight_mode,pearson_sim_coef,spearman_sim_coef,frac_negative_coef,mean_abs_coef,rank_deficient_solves,fit_time_s
"RegCF[learned,k=40,lam=300]",val,40,0.9246699755396433,0.7304387184042119,9596,0.11409554095007479,0.03622270899359137,0.01611454098019749,1742444,0.04280618311533888,72,943,880,1.0,0.04386363636363637,0.0,0.07696506924815139,0.06459913851520246,0.0,0.14142624855140248,0.3079545454545455,0.0,0.4619101634183753,0.061337408540787675,0.0,0.11580739598746707,0.02696060323329669,0.0,0.06799536058730946,2.6432393650634123,2.6235750663047472,0.14657471618143095,0.7365012447855892,0.7537391215033887,0.04630689443838376,0.07641155626826683,0.07519333729922664,0.012488339520949857,0.5942735949098621,0.6,0.12116331652024023,0.3942735949098621,0.4,0.11262679767570853,0.011452810180275717,0.0,0.033168002673211607,rating,regression,300.0,adjusted_cosine,learned,0.6813332707011692,0.7757096418528032,0.04576219512195122,0.009651731503259908,0,0.11409554095007479
"RegCF[learned,k=40,lam=300]",val,40,0.9246699755396433,0.7304387184042119,9596,0.11409554095007479,0.027124709042254835,0.016670042008627206,1742444,0.4001189060642093,673,943,880,1.0,0.05977272727272727,0.0,0.08714896786573008,0.11315421733497406,0.0,0.20256095517455075,0.4113636363636364,0.0,0.49236071254585473,0.09868946459425455,0.0,0.1553437232072847,0.04963301059059988,0.0,0.1059496969690053,2.927004684806487,2.862541694309078,0.4693412149511181,0.7151483905618112,0.7329792678442782,0.09482850155665609,0.11396734635685596,0.10261748958953003,0.05815801552880193,0.4658536585365854,0.5,0.23048109889501472,0.3615058324496288,0.4,0.16058763413035726,0.1726405090137858,0.1,0.17483424097698844,score,regression,300.0,adjusted_cosine,learned,0.6813332707011692,0.7757096418528032,0.04576219512195122,0.009651731503259908,0,0.11409554095007479
"RegCF[learned,k=40,lam=300]",val,40,0.9246699755396433,0.7304387184042119,9596,0.11409554095007479,0.029427082976326346,0.016612584004178643,1742444,0.25148632580261593,423,943,880,0.9989395546129375,0.085,0.1,0.10209411438043958,0.16969611889696776,0.08695652173913043,0.23900039462025616,0.5409090909090909,1.0,0.4986070160545134,0.14376879001755893,0.07945707943276742,0.1850640968988511,0.07638448490717835,0.016666666666666666,0.13666542449530103,2.5194096071854735,2.418521967814569,0.40291542909532185,0.7052291195663475,0.7204361947106993,0.09502053851192319,0.06796622219642778,0.05395597858417609,0.045906738483758855,0.6745493107104984,0.7,0.2324273816621864,0.26521739130434785,0.2,0.1727113937024168,0.06023329798515376,0.0,0.11398378043462618,affinity,regression,300.0,adjusted_cosine,learned,0.6813332707011692,0.7757096418528032,0.04576219512195122,0.009651731503259908,0,0.11409554095007479
"RegCF[learned,k=40,lam=1000]",val,40,0.9340513781864792,0.7395118995833351,9596,0.10231554199708626,0.03262112499214709,0.0162425420130603,1742444,0.022592152199762187,38,943,880,1.0,0.04045454545454545,0.0,0.0740492885527894,0.059508914058261524,0.0,0.1347827520661547,0.29318181818181815,0.0,0.4554799577730964,0.05290775382003343,0.0,0.10321884973057108,0.021740102269864173,0.0,0.05857345568523847,2.6460078212627844,2.631581613690605,0.13990385088715496,0.7351951790073383,0.7537391215033887,0.04401109663101269,0.07676432310969775,0.07560975609756096,0.011275976376897425,0.5882290562036054,0.6,0.12085743967983952,0.40424178154825025,0.4,0.11203120240315653,0.007529162248144222,0.0,0.027962344790006012,rating,regression,1000.0,adjusted_cosine,learned,0.7047242718063389,0.7982617045168585,0.04283536585365854,0.003390652711741483,0,0.10231554199708626
"RegCF[learned,k=40,lam=1000]",val,40,0.9340513781864792,0.7395118995833351,9596,0.10231554199708626,0.040750957967247814,0.016869334038347006,1742444,0.3769322235434007,634,943,880,1.0,0.06136363636363636,0.0,0.08851167072648483,0.11302191657669367,0.0,0.1984784753152496,0.4193181818181818,0.0,0.49372811615689355,0.10193300242753552,0.0,0.1597958420390268,0.05214880469233148,0.0,0.11058795717432564,2.836620294947867,2.7801687027078392,0.46953280646074763,0.714280891719584,0.7285126128966964,0.09354598981191393,0.10327514236526636,0.09125520523497918,0.05691090254505324,0.5129374337221633,0.5,0.2425583811541911,0.3422057264050901,0.3,0.1699263362603315,0.14485683987274658,0.1,0.16687637233826744,score,regression,1000.0,adjusted_cosine,learned,0.7047242718063389,0.7982617045168585,0.04283536585365854,0.003390652711741483,0,0.10231554199708626
"RegCF[learned,k=40,lam=1000]",val,40,0.9340513781864792,0.7395118995833351,9596,0.10231554199708626,0.0270870000240393,0.016059457964729518,1742444,0.2235434007134364,376,943,880,0.9989395546129375,0.08636363636363636,0.1,0.10317134888794441,0.17255969577429142,0.09090909090909091,0.24052410281304903,0.5465909090909091,1.0,0.49810765078609404,0.14787396542328207,0.08274602130532004,0.18735674316211587,0.07895545788812157,0.016666666666666666,0.1378737519045668,2.4345171293352084,2.329618710196374,0.3917857945215691,0.697341688941756,0.7131542241253863,0.09187197126924707,0.05948947219343129,0.04491374182034503,0.043814561568402535,0.730965005302227,0.8,0.22987077936787034,0.22184517497348888,0.2,0.17360297517295742,0.047189819724284196,0.0,0.10318727961004705,affinity,regression,1000.0,adjusted_cosine,learned,0.7047242718063389,0.7982617045168585,0.04283536585365854,0.003390652711741483,0,0.10231554199708626
"RegCF[learned,k=40,lam=3000]",val,40,0.9388131912347192,0.743784333215965,9596,0.11166062497068197,0.028982709045521915,0.015596124983858317,1742444,0.020214030915576695,34,943,880,1.0,0.04011363636363636,0.0,0.0743113138924844,0.05898862145044566,0.0,0.13539354548968982,0.28863636363636364,0.0,0.45338615219178907,0.049798265132337864,0.0,0.09721909190389742,0.01977603665624499,0.0,0.05429334923116894,2.6420886619820934,2.629146009563376,0.1344915511815691,0.7350023766882984,0.7537391215033887,0.04338392816509202,0.07649293488512052,0.07560975609756097,0.010542920145571259,0.5889713679745493,0.6,0.11722780835598826,0.40593849416755035,0.4,0.1103302532876245,0.005090137857900319,0.0,0.023394687419373436,rating,regression,3000.0,adjusted_cosine,learned,0.7094799613865106,0.8044385595923208,0.042195121951219515,0.0011948297947957825,0,0.11166062497068197
"RegCF[learned,k=40,lam=3000]",val,40,0.9388131912347192,0.743784333215965,9596,0.11166062497068197,0.026330540946219116,0.01634516700869426,1742444,0.37395957193816887,629,943,880,1.0,0.06136363636363636,0.0,0.08940686637322609,0.1108863848104801,0.0,0.19615143029129423,0.4147727272727273,0.0,0.4929629423283758,0.10284557852140991,0.0,0.1639499387394675,0.05363478875346435,0.0,0.11652356588956754,2.8085602721285947,2.742771723698902,0.47079657960941923,0.7153675669150839,0.7252453104293571,0.09249678728442516,0.10007336692356654,0.08774538964901843,0.056710725007223226,0.5266171792152704,0.5,0.2446929459419156,0.33796394485683995,0.3,0.1727782557573528,0.1354188759278897,0.1,0.16413257013007412,score,regression,3000.0,adjusted_cosine,learned,0.7094799613865106,0.8044385595923208,0.042195121951219515,0.0011948297947957825,0,0.11166062497068197
"RegCF[learned,k=40,lam=3000]",val,40,0.9388131912347192,0.743784333215965,9596,0.11166062497068197,0.028332791989669204,0.01591608300805092,1742444,0.21938168846611178,369,943,880,0.9989395546129375,0.0865909090909091,0.1,0.10505847944757722,0.1734723765940142,0.08333333333333333,0.24225813420487058,0.5431818181818182,1.0,0.49841511146061684,0.14842726596304506,0.08472867594875336,0.19057129779368584,0.07989079607011156,0.017857142857142856,0.14324569577523108,2.408497723837805,2.305476607227985,0.3871914091625732,0.6929488109167184,0.7049294534877328,0.09092954304691132,0.05693878877076022,0.04324806662700773,0.043012008405240366,0.7465535524920467,0.8,0.22794731355164752,0.21060445387062568,0.2,0.17398158461404153,0.04284199363732768,0.0,0.09908918250893337,affinity,regression,3000.0,adjusted_cosine,learned,0.7094799613865106,0.8044385595923208,0.042195121951219515,0.0011948297947957825,0,0.11166062497068197
"RegCF[similarity,k=40,lam=0]",val,40,0.9237042926951199,0.7294796150399943,9596,0.14343716704752296,0.029409666021820158,0.07145129196578637,1712708,0.06896551724137931,116,943,880,1.0,0.03875,0.0,0.07033662760726224,0.05994885314012953,0.0,0.14182285133481298,0.2897727272727273,0.0,0.45391478121657153,0.049128886988517376,0.0,0.09564373953032979,0.01923285541068279,0.0,0.04811625365197154,3.005162608634354,2.8210526002551535,0.5288888071118732,0.7403347907421082,0.7537391215033887,0.0497589809839993,0.12615521362517765,0.08958953004164187,0.07144108273594449,0.5439024390243902,0.6,0.13724015797161765,0.37295864262990447,0.4,0.10943032076640741,0.0831389183457052,0.0,0.10648758588023059,rating,regression,0.0,adjusted_cosine,similarity,1.0,1.0,0.0,0.020674791914387633,0,0.14343716704752296
"RegCF[similarity,k=40,lam=0]",val,40,0.9237042926951199,0.7294796150399943,9596,0.14343716704752296,0.04296212497865781,0.01760004198877141,1712708,0.5998810939357907,1009,943,880,1.0,0.008749999999999999,0.0,0.029838873332864703,0.01713102292197969,0.0,0.08132665382854294,0.08295454545454546,0.0,0.27597034964190786,0.01038629600725473,0.0,0.03972094473081641,0.0032437426990998422,0.0,0.014927335570705663,6.813623362610825,7.000709492490628,0.787604828190743,0.7106560502535346,0.7238529655659903,0.1129152717813559,0.6638222842409994,0.6914931588340274,0.11251499701726916,0.028101802757158005,0.0,0.07836778544177514,0.05514316012725345,0.0,0.08798617239233404,0.9167550371155886,1.0,0.12725782718232026,score,regression,0.0,adjusted_cosine,similarity,1.0,1.0,0.0,0.020674791914387633,0,0.14343716704752296
"RegCF[similarity,k=40,lam=0]",val,40,0.9237042926951199,0.7294796150399943,9596,0.14343716704752296,0.03274299995973706,0.01597066700924188,1712708,0.4161712247324614,700,943,880,0.9978791092258749,0.019431818181818182,0.0,0.047193305539058907,0.04142176669518842,0.0,0.13477192937424542,0.16363636363636364,0.0,0.3701556472982782,0.022930141461856388,0.0,0.06209540159774343,0.007470289809947548,0.0,0.025536776136307445,6.680086841021361,6.924115983290077,0.9980774141195049,0.7145547526328867,0.7314688683875004,0.11308910666826165,0.6454162074662674,0.6797739440809043,0.14065261342612576,0.07189819724284201,0.0,0.13228877819145432,0.061823966065747624,0.0,0.09535753915802805,0.8662778366914105,0.9,0.17511790146277134,affinity,regression,0.0,adjusted_cosine,similarity,1.0,1.0,0.0,0.020674791914387633,0,0.14343716704752296
"RegCF[learned,k=80,lam=0]",val,80,1.3650629722484415,1.0416228851901106,9596,0.6089767920202576,0.04905141604831442,0.01875008299248293,3419116,0.16884661117717004,284,943,880,1.0,0.008977272727272728,0.0,0.03052590882729184,0.02218122348106654,0.0,0.11197519339142646,0.08522727272727272,0.0,0.2793783822775504,0.014993291259224313,0.0,0.05917675566036718,0.0062473244348244346,0.0,0.0313029093526204,3.7445853046462028,3.6825448806113115,0.22432948900225222,0.7216358058151797,0.7350966382750843,0.08811414747469631,0.20644663739139268,0.1965496728138013,0.03399274724319132,0.0014846235418875928,0.0,0.014495094969524645,0.7185577942735949,0.7,0.15681692640741451,0.2799575821845175,0.3,0.15561397575883987,rating,regression,0.0,adjusted_cosine,learned,0.014649697648414513,0.2174416415798206,0.2575762195121951,0.2862981869098119,1338,0.6089767920202576
"RegCF[learned,k=80,lam=0]",val,80,1.3650629722484415,1.0416228851901106,9596,0.6089767920202576,0.0477476249798201,0.01784766698256135,3419116,0.17122473246135553,288,943,880,1.0,0.00909090909090909,0.0,0.03104682373845288,0.02116220981499405,0.0,0.10723050279512482,0.08522727272727272,0.0,0.2793783822775504,0.014588273918867207,0.0,0.05784890453555067,0.005932043650793651,0.0,0.028850983296213762,3.774677064365138,3.7045008090214466,0.24791554649043523,0.732597795730055,0.7428651597363227,0.08322313629251583,0.21103083997241956,0.20017846519928612,0.03759796277254208,0.0008483563096500531,0.0,0.009176340096760936,0.6951219512195121,0.7,0.16612724056888958,0.3040296924708377,0.3,0.16512456588791316,score,regression,0.0,adjusted_cosine,learned,0.014649697648414513,0.2174416415798206,0.2575762195121951,0.2862981869098119,1338,0.6089767920202576
"RegCF[learned,k=80,lam=0]",val,80,1.3650629722484415,1.0416228851901106,9596,0.6089767920202576,0.04389466700376943,0.018232166999951005,3419116,0.16825208085612367,283,943,880,0.9989395546129375,0.011136363636363637,0.0,0.03357472836735341,0.026413379780727414,0.0,0.1205068818104334,0.10568181818181818,0.0,0.30760477077681037,0.01879239375966985,0.0,0.07359235149895231,0.00875772607022607,0.0,0.051222630839901334,3.773260450621382,3.700093527507615,0.2608878340261346,0.7167022619948036,0.7317540486252117,0.0940043007152491,0.21102440538411021,0.19970255800118977,0.039622447474035295,0.0012725344644750796,0.0,0.012124310063879302,0.7200424178154825,0.7,0.15458731550128293,0.27868504772004243,0.3,0.1540726985986627,affinity,regression,0.0,adjusted_cosine,learned,0.014649697648414513,0.2174416415798206,0.2575762195121951,0.2862981869098119,1338,0.6089767920202576
"RegCF[learned,k=80,lam=1]",val,80,1.1187542909882002,0.8638988965711424,9596,0.16032316704513505,0.04443695803638548,0.017219375004060566,3414484,0.35434007134363854,596,943,880,1.0,0.029772727272727277,0.0,0.057040736949432985,0.056861046596545124,0.0,0.1443612584280352,0.24886363636363637,0.0,0.432600496503333,0.0432420707801947,0.0,0.09747037204318777,0.01825378394202799,0.0,0.06141642251792927,3.195222890390445,3.1802773298684768,0.32719195148539204,0.7148974027675226,0.729348906545622,0.09670311095874633,0.14013050859112167,0.13480071386079714,0.042376333701272466,0.28780487804878047,0.3,0.17231333510174535,0.5328738069989396,0.5,0.16703010898286857,0.17932131495228,0.2,0.1369471733257787,rating,regression,1.0,adjusted_cosine,learned,0.19616187935300725,0.2958076359610524,0.22073932926829268,0.09072214679226175,0,0.16032316704513505
"RegCF[learned,k=80,lam=1]",val,80,1.1187542909882002,0.8638988965711424,9596,0.16032316704513505,0.040994124952703714,0.016796667012386024,3414484,0.4714625445897741,793,943,880,1.0,0.020681818181818187,0.0,0.04504568416862446,0.03812216911115396,0.0,0.11416524167838707,0.18977272727272726,0.0,0.3923441910052119,0.033556854050207315,0.0,0.09416472118968355,0.0156925630311047,0.0,0.06715984345304726,3.739323260002546,3.619702079586074,0.5155195561087742,0.752625621940062,0.7626840820262264,0.07919289932059606,0.21368125951388575,0.19381320642474714,0.07571283054460706,0.1247083775185578,0.1,0.11255710890093786,0.49554612937433723,0.5,0.19489583952102005,0.379745493107105,0.4,0.2105072705482114,score,regression,1.0,adjusted_cosine,learned,0.19616187935300725,0.2958076359610524,0.22073932926829268,0.09072214679226175,0,0.16032316704513505
"RegCF[learned,k=80,lam=1]",val,80,1.1187542909882002,0.8638988965711424,9596,0.16032316704513505,0.04036262503359467,0.01728933397680521,3414484,0.4001189060642093,673,943,880,0.9989395546129375,0.03056818181818182,0.0,0.056918558558771634,0.06140133951594768,0.0,0.16202809309650892,0.25795454545454544,0.0,0.43775765133118666,0.04610106771766972,0.0,0.09843964982220964,0.019476605088584256,0.0,0.05839008371958879,3.5310666191830515,3.4266402502116846,0.47954098794173683,0.738327579289223,0.7603469327923922,0.10407124576964166,0.1848802945779762,0.16656751933372993,0.06905223621850959,0.1812301166489926,0.2,0.13249914098462548,0.5237539766702015,0.5,0.17426798957233458,0.29501590668080596,0.3,0.1980439772983797,affinity,regression,1.0,adjusted_cosine,learned,0.19616187935300725,0.2958076359610524,0.22073932926829268,0.09072214679226175,0,0.16032316704513505
"RegCF[learned,k=80,lam=5]",val,80,1.0094851642068983,0.7826107110205428,9596,0.1698202089755796,0.044237707974389195,0.016792791022453457,3414484,0.2794292508917955,470,943,880,1.0,0.04193181818181818,0.0,0.06963839568576405,0.06995135667174691,0.0,0.14674335548587292,0.32272727272727275,0.0,0.467785252775061,0.0628042803793956,0.0,0.11742633921078763,0.028421983439840582,0.0,0.07638017120452877,2.8581597813469335,2.842798193763584,0.28649456684166064,0.7180264177968486,0.7321737881027319,0.08893619617266021,0.10052309417903169,0.09583581201665674,0.03317383910413233,0.46458112407211033,0.5,0.1765348511089523,0.44294803817603384,0.4,0.15431034317400236,0.09247083775185579,0.1,0.10725558769283605,rating,regression,5.0,adjusted_cosine,learned,0.2887570184244267,0.3918022571298779,0.17865091463414634,0.06003450926030566,0,0.1698202089755796
"RegCF[learned,k=80,lam=5]",val,80,1.0094851642068983,0.7826107110205428,9596,0.1698202089755796,0.040871875011362135,0.017106416984461248,3414484,0.49227110582639716,828,943,880,1.0,0.03,0.0,0.05611624534870812,0.056224131246195526,0.0,0.1414232626214921,0.2556818181818182,0.0,0.43649184627518794,0.04771598138395005,0.0,0.10331015388449569,0.021306759667250735,0.0,0.06495618328842169,3.5562746159931358,3.466426486492253,0.5209244364819664,0.7498848226949877,0.7632304108367682,0.0847781676604216,0.1920226245171693,0.1752528256989887,0.07360299582780724,0.2183457051961824,0.2,0.15133033319640682,0.43563096500530224,0.4,0.16836543883303795,0.34602332979851536,0.3,0.20053693182620497,score,regression,5.0,adjusted_cosine,learned,0.2887570184244267,0.3918022571298779,0.17865091463414634,0.06003450926030566,0,0.1698202089755796
"RegCF[learned,k=80,lam=5]",val,80,1.0094851642068983,0.7826107110205428,9596,0.1698202089755796,0.04133591696154326,0.01711474999319762,3414484,0.3882282996432818,653,943,880,0.9989395546129375,0.04340909090909091,0.0,0.06897405760580087,0.08565441213007886,0.0,0.18042682746629243,0.3397727272727273,0.0,0.47390128547974697,0.06809068042866999,0.0,0.12238452645679146,0.03117544975692297,0.0,0.07934582625592651,3.262640667225971,3.1764984046261397,0.47034280331954387,0.7387801235564472,0.760270957474097,0.10311498294121775,0.15273441615258299,0.1389649018441404,0.0636844719442779,0.3067868504772004,0.3,0.16821961481289338,0.45811240721102864,0.5,0.15252802493819048,0.23510074231177097,0.2,0.18271416026817877,affinity,regression,5.0,adjusted_cosine,learned,0.2887570184244267,0.3918022571298779,0.17865091463414634,0.06003450926030566,0,0.1698202089755796
"RegCF[learned,k=80,lam=25]",val,80,0.9375936823643504,0.7310888827518827,9596,0.1607820420176722,0.04413633397780359,0.016079749970231205,3414484,0.18014268727705113,303,943,880,1.0,0.052159090909090905,0.0,0.08217671327055354,0.0826881947870473,0.0,0.16213544946704272,0.3704545454545455,0.0,0.48320109388863586,0.08045166460892222,0.0,0.13718376290035997,0.03885619302434778,0.0,0.08981714593110915,2.6756676746871833,2.6649338529636166,0.23762725741881086,0.7212750409049643,0.7362879931428413,0.08039976875634626,0.08013459644722407,0.07644259369422962,0.024721979135838977,0.564475079533404,0.6,0.1596835882920299,0.39416755037115586,0.4,0.14178840102649087,0.041357370095440084,0.0,0.0734865887953647,rating,regression,25.0,adjusted_cosine,learned,0.43319696901581894,0.540448028143251,0.12160823170731708,0.03320568226455664,0,0.1607820420176722
"RegCF[learned,k=80,lam=25]",val,80,0.9375936823643504,0.7310888827518827,9596,0.1607820420176722,0.0416340830270201,0.016882500029169023,3414484,0.4667063020214031,785,943,880,1.0,0.044659090909090905,0.0,0.07198547546009433,0.08204468175143544,0.0,0.17165594971151776,0.33636363636363636,0.0,0.4727336371959133,0.07242982611691834,0.0,0.1278664165724464,0.03424742750635608,0.0,0.08132596601395535,3.246520702733999,3.2020240741575408,0.45409883971556225,0.7403562191617225,0.7566544709754385,0.08863496442830833,0.15282204010514874,0.14366448542534205,0.06064696709661096,0.32937433722163306,0.3,0.17556802221226173,0.407847295864263,0.4,0.15503554147206905,0.26277836691410394,0.2,0.18437799457047813,score,regression,25.0,adjusted_cosine,learned,0.43319696901581894,0.540448028143251,0.12160823170731708,0.03320568226455664,0,0.1607820420176722
"RegCF[learned,k=80,lam=25]",val,80,0.9375936823643504,0.7310888827518827,9596,0.1607820420176722,0.04339216701919213,0.017284750007092953,3414484,0.34780023781212843,585,943,880,0.9989395546129375,0.06409090909090909,0.0,0.08402064272652467,0.13150887393405947,0.0,0.2172363736349564,0.45227272727272727,0.0,0.49799992980505664,0.10587581658034335,0.0,0.15520756024248272,0.0526300692941318,0.0,0.10726383711406529,2.9063950812546127,2.839986316768943,0.42510610545677907,0.7337294514317049,0.7520044980142376,0.09624229545763636,0.11074323910867073,0.09803688280785247,0.05277915845852213,0.46320254506892894,0.5,0.19779336918544074,0.3926829268292683,0.4,0.15261177100325327,0.14411452810180275,0.1,0.1518632878841006,affinity,regression,25.0,adjusted_cosine,learned,0.43319696901581894,0.540448028143251,0.12160823170731708,0.03320568226455664,0,0.1607820420176722
"RegCF[learned,k=80,lam=100]",val,80,0.9182105068044945,0.7211634065161756,9596,0.18425720802042633,0.06932100001722574,0.04798450000816956,3414484,0.09334126040428062,157,943,880,1.0,0.05045454545454546,0.0,0.08178760877173641,0.07502661633930442,0.0,0.15406895319688146,0.3443181818181818,0.0,0.47541562070550164,0.07408776682433907,0.0,0.12978301130858852,0.034812371697416335,0.0,0.08015193955130955,2.6384668200130657,2.6235750663047472,0.17617958985985474,0.7307956378571793,0.7471545871530492,0.05878694971727049,0.07573314879102287,0.07400356930398572,0.01663939580696075,0.5925768822905619,0.6,0.131656271631505,0.38674443266171793,0.4,0.11928798588147818,0.020678685047720042,0.0,0.04638486695863347,rating,regression,100.0,adjusted_cosine,learned,0.5710510868709797,0.672138161772047,0.0825609756097561,0.01594840528901712,0,0.18425720802042633
"RegCF[learned,k=80,lam=100]",val,80,0.9182105068044945,0.7211634065161756,9596,0.18425720802042633,0.04221699998015538,0.016629750025458634,3414484,0.4221165279429251,710,943,880,1.0,0.05272727272727273,0.0,0.0817433380575176,0.09660270066430335,0.0,0.18686818208410325,0.3693181818181818,0.0,0.4828946550808757,0.08978486735794633,0.0,0.15009389789870525,0.045885700292322314,0.0,0.1025022025652779,3.003906887582423,2.9486756849887623,0.428299455609796,0.7255141854522213,0.7407273783829584,0.09435899185547647,0.12238605889666997,0.11171921475312314,0.05426841094481366,0.4219512195121951,0.4,0.1990839151243768,0.3892895015906681,0.4,0.15192265312644623,0.18875927889713678,0.2,0.17055189656768413,score,regression,100.0,adjusted_cosine,learned,0.5710510868709797,0.672138161772047,0.0825609756097561,0.01594840528901712,0,0.18425720802042633
"RegCF[learned,k=80,lam=100]",val,80,0.9182105068044945,0.7211634065161756,9596,0.18425720802042633,0.04182583297370002,0.01670908398227766,3414484,0.27645659928656363,465,943,880,0.9989395546129375,0.07840909090909093,0.1,0.0952200775622386,0.1562408678001077,0.0625,0.23120332348279224,0.5193181818181818,1.0,0.4999107894352077,0.1325256649306732,0.0670988121863399,0.1738222605277599,0.06905133731733434,0.01111111111111111,0.12460282433861981,2.607806198842515,2.531299595161868,0.39316448254267744,0.7212428049223947,0.7369881072860371,0.09322895981351531,0.07717840779266494,0.0647233789411065,0.045213804000495045,0.6160127253446448,0.6,0.22085581429607423,0.3112407211028632,0.3,0.1687371866844416,0.07274655355249204,0.0,0.11422027005576801,affinity,regression,100.0,adjusted_cosine,learned,0.5710510868709797,0.672138161772047,0.0825609756097561,0.01594840528901712,0,0.18425720802042633
"RegCF[learned,k=80,lam=300]",val,80,0.9231524464466677,0.7284968203782811,9596,0.15548258397029713,0.04588570800842717,0.01618862501345575,3414484,0.045778834720570746,77,943,880,1.0,0.04329545454545455,0.0,0.07572511198108958,0.06659064994427803,0.0,0.1489938262311234,0.3090909090909091,0.0,0.4623815197100398,0.06159376639546985,0.0,0.11433190880990797,0.02693356592426533,0.0,0.06306255077795136,2.6442517492250266,2.629146009563376,0.14949329145777443,0.73413493352575,0.7537391215033887,0.05014401068262762,0.07641849553016906,0.07543129089827484,0.012980757102907556,0.5922587486744433,0.6,0.12030344182962763,0.39575821845174974,0.4,0.11031239597978772,0.011983032873807,0.0,0.03470518430966954,rating,regression,300.0,adjusted_cosine,learned,0.6450736681564069,0.7376685197128733,0.06822408536585366,0.007343955076435638,0,0.15548258397029713
"RegCF[learned,k=80,lam=300]",val,80,0.9231524464466677,0.7284968203782811,9596,0.15548258397029713,0.04434758296702057,0.01780616701580584,3414484,0.3858501783590963,649,943,880,1.0,0.05886363636363637,0.0,0.08711573276172133,0.11112003563919182,0.0,0.2005087971768772,0.4022727272727273,0.0,0.49063523003162424,0.09984782054099199,0.0,0.15658103808819673,0.05094499219089993,0.0,0.10585468206146481,2.865804083325331,2.7961945849475778,0.4389144229435986,0.7215658971200446,0.7376513582790307,0.09352405390645557,0.1060239101731472,0.09381320642474718,0.05370721184009501,0.4851537645811241,0.5,0.22019136799480177,0.3678685047720042,0.4,0.16165418679671867,0.14697773064687167,0.1,0.16507376763268491,score,regression,300.0,adjusted_cosine,learned,0.6450736681564069,0.7376685197128733,0.06822408536585366,0.007343955076435638,0,0.15548258397029713
"RegCF[learned,k=80,lam=300]",val,80,0.9231524464466677,0.7284968203782811,9596,0.15548258397029713,0.04249141598120332,0.017350417037960142,3414484,0.23662306777645659,398,943,880,0.9989395546129375,0.08147727272727275,0.1,0.10021637311164529,0.16163329069500795,0.06666666666666667,0.23336786941017396,0.5193181818181818,1.0,0.4999107894352077,0.14235606128723796,0.07336392209936006,0.18854944364800488,0.07717314192090977,0.014087301587301586,0.1427567511738359,2.454295807176392,2.3715860906834223,0.3654953628965112,0.7115140838857781,0.725922605850345,0.089994411214214,0.06129374337221634,0.05020820939916717,0.040918083633707254,0.7089077412513256,0.8,0.21440970903021467,0.2454931071049841,0.2,0.16612974780364834,0.04559915164369035,0.0,0.09664892845153236,affinity,regression,300.0,adjusted_cosine,learned,0.6450736681564069,0.7376685197128733,0.06822408536585366,0.007343955076435638,0,0.15548258397029713
"RegCF[learned,k=80,lam=1000]",val,80,0.9329218645236453,0.7383450292415509,9596,0.1592286250088364,0.04690779198426753,0.016145290981512517,3414484,0.022592152199762187,38,943,880,1.0,0.04113636363636364,0.0,0.07413408843127042,0.060665770700579394,0.0,0.13759016459347434,0.29659090909090907,0.0,0.45701431598360476,0.05343521750863569,0.0,0.10236536795094396,0.021807465599876317,0.0,0.053289352475647596,2.6469760966033657,2.630868688476482,0.13858558991374698,0.7350505431066268,0.7537391215033887,0.043561755071459186,0.07682639796162334,0.07566924449732301,0.011085573788998312,0.5873806998939555,0.6,0.12085958201789111,0.4047720042417815,0.4,0.11252990157426696,0.007847295864262992,0.0,0.028064416548817375,rating,regression,1000.0,adjusted_cosine,learned,0.679465077510506,0.7668998167461909,0.06321646341463415,0.002637095577370799,0,0.1592286250088364
"RegCF[learned,k=80,lam=1000]",val,80,0.9329218645236453,0.7383450292415509,9596,0.1592286250088364,0.04203149996465072,0.017035749973729253,3414484,0.37098692033293695,624,943,880,1.0,0.060454545454545455,0.0,0.08810879988061883,0.11119931906692743,0.0,0.19774435031029022,0.4113636363636364,0.0,0.49236071254585473,0.10199362076645878,0.0,0.1587163699459048,0.05249037676939463,0.0,0.10778515522800508,2.789836066152911,2.744149126610348,0.4383874946223434,0.7195604355698484,0.7328375848305777,0.0896277715329902,0.09730889115010696,0.0867935752528257,0.05243589056914803,0.5264050901378579,0.5,0.23009393737455544,0.3489925768822906,0.4,0.16978987559824305,0.12460233297985156,0.1,0.15574363044255182,score,regression,1000.0,adjusted_cosine,learned,0.679465077510506,0.7668998167461909,0.06321646341463415,0.002637095577370799,0,0.1592286250088364
